age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
40;entrepreneur;married;secondary;no;0;no;yes;cellular;15;jul;103;4;-1;0;unknown;no
39;housemaid;married;unknown;no;3067;yes;no;cellular;0;oct;-54;-4;-78;-1;unknown;no
44;unemployed;married;tertiary;no;1572;yes;no;cellular;17;jun;-66;3;87;3;unknown;no
52;blue-collar;married;secondary;no;2338;yes;no;cellular;4;feb;232;1;-1;0;unknown;no
26;technician;single;primary;no;1991;yes;no;unknown;25;may;-48;1;146;0;unknown;no
48;entrepreneur;married;tertiary;no;-752;no;no;unknown;24;may;20;0;27;2;unknown;yes
40;management;married;secondary;no;5595;no;no;telephone;15;may;-224;5;-58;1;failure;yes
36;technician;married;secondary;no;366;no;yes;cellular;22;aug;136;6;-1;0;unknown;no
50;technician;married;tertiary;no;1403;yes;no;unknown;15;aug;258;0;105;3;unknown;yes
38;blue-collar;married;secondary;no;501;no;no;cellular;14;may;360;1;-4;0;unknown;no
50;technician;married;tertiary;no;-4030;yes;no;telephone;3;apr;108;5;-108;1;failure;yes
39;management;married;tertiary;no;1671;yes;no;cellular;11;aug;132;6;161;0;unknown;no
62;management;married;secondary;no;4562;yes;no;cellular;3;mar;168;1;-1;0;unknown;yes
55;admin.;married;tertiary;no;6548;yes;no;telephone;18;may;44;1;87;2;unknown;yes
54;unknown;married;secondary;no;2206;no;no;cellular;12;nov;104;1;99;2;other;yes
37;technician;married;tertiary;no;4447;yes;no;cellular;22;dec;118;0;-138;0;unknown;yes
43;technician;married;tertiary;no;2319;yes;no;unknown;18;jun;-45;2;86;5;unknown;yes
48;blue-collar;married;primary;no;3752;yes;no;cellular;13;apr;215;5;-1;0;unknown;no
32;entrepreneur;single;secondary;no;1638;no;no;unknown;19;jul;466;0;-41;2;unknown;no
15;technician;married;tertiary;no;62;no;yes;unknown;22;may;200;0;0;2;unknown;yes
30;management;single;tertiary;no;-1665;no;yes;cellular;21;dec;86;6;62;-2;unknown;no
38;entrepreneur;married;tertiary;no;-886;no;no;unknown;13;aug;536;0;17;2;failure;no
38;management;single;secondary;no;-241;no;no;unknown;10;may;260;4;-118;0;unknown;no
52;management;married;tertiary;no;1875;no;no;cellular;22;aug;312;3;-33;3;unknown;no
36;unemployed;single;primary;no;0;yes;no;telephone;7;jul;63;6;-1;0;unknown;no
49;admin.;married;secondary;no;284;yes;no;cellular;6;aug;131;3;-1;0;unknown;no
58;blue-collar;divorced;primary;no;474;yes;yes;cellular;18;jul;85;1;-1;0;unknown;no
49;entrepreneur;married;secondary;no;-4320;yes;no;unknown;10;dec;354;5;61;4;unknown;no
45;blue-collar;married;tertiary;no;330;yes;no;unknown;10;oct;196;0;160;-1;unknown;yes
52;unknown;married;primary;no;137;no;no;unknown;9;feb;131;0;82;2;unknown;no
36;management;married;tertiary;no;-867;yes;no;cellular;17;may;734;4;127;-2;failure;no
39;blue-collar;married;tertiary;no;2238;no;no;unknown;18;nov;407;-1;68;0;failure;yes
47;unknown;married;secondary;no;1925;no;no;unknown;1;dec;253;7;190;0;unknown;no
25;technician;single;tertiary;no;1954;yes;yes;cellular;13;may;66;1;351;1;failure;no
43;services;married;tertiary;no;2943;yes;no;unknown;19;may;297;2;33;3;unknown;no
60;housemaid;married;primary;no;726;no;yes;cellular;30;jul;94;5;-1;0;unknown;no
40;management;single;secondary;no;103;yes;yes;unknown;32;may;325;2;-155;0;unknown;no
51;services;married;unknown;no;3413;no;no;cellular;27;aug;146;7;-1;0;unknown;no
33;admin.;divorced;tertiary;no;891;no;no;cellular;8;may;398;2;-1;0;unknown;yes
51;management;married;tertiary;no;7110;no;yes;unknown;21;jul;491;-5;27;1;unknown;yes
41;management;single;unknown;no;-2806;no;yes;cellular;13;dec;-198;8;61;1;unknown;yes
61;technician;married;tertiary;no;-926;no;no;cellular;17;jan;-189;7;-84;0;unknown;yes
59;technician;married;tertiary;no;-1290;yes;no;cellular;11;may;216;-3;-77;1;success;yes
21;blue-collar;married;secondary;no;2225;no;no;unknown;24;may;168;5;-156;1;unknown;yes
25;blue-collar;divorced;secondary;no;720;yes;no;unknown;4;jun;156;1;-1;0;unknown;no
43;management;divorced;tertiary;no;221;yes;no;cellular;11;may;313;1;369;2;failure;no
44;technician;married;unknown;yes;-1044;yes;no;cellular;22;may;380;7;85;2;unknown;yes
33;management;single;tertiary;no;605;no;no;cellular;7;aug;452;3;-1;0;unknown;no
42;management;married;tertiary;no;6175;yes;no;unknown;4;aug;-43;3;39;2;success;no
38;student;single;unknown;no;-449;yes;no;unknown;8;mar;60;1;25;0;other;no
54;blue-collar;single;tertiary;no;-5770;yes;no;unknown;10;jul;340;4;-15;-2;unknown;yes
34;technician;married;secondary;no;-5574;no;no;unknown;17;oct;378;4;3;3;unknown;no
36;management;married;tertiary;no;105;no;no;cellular;28;jan;76;1;-1;0;unknown;no
57;technician;married;tertiary;no;3326;yes;no;unknown;23;jun;67;3;-3;0;unknown;yes
34;self-employed;single;tertiary;no;1943;yes;no;cellular;16;apr;478;2;-1;0;unknown;no
44;blue-collar;married;tertiary;no;767;yes;yes;unknown;24;jul;-259;4;-59;-1;unknown;yes
51;technician;single;tertiary;no;2340;no;no;unknown;16;oct;573;1;16;-3;unknown;yes
37;technician;married;tertiary;no;1439;yes;yes;cellular;16;may;130;9;-134;-2;unknown;no
45;blue-collar;married;primary;no;491;yes;yes;cellular;12;may;63;5;370;1;other;no
51;blue-collar;married;tertiary;no;-778;yes;no;unknown;12;jul;336;3;-42;-1;unknown;yes
29;management;single;unknown;no;5684;no;no;cellular;11;jul;-4;3;-16;1;unknown;yes
55;unknown;married;tertiary;no;-267;no;no;cellular;25;jun;527;4;-53;2;unknown;no
45;unknown;married;unknown;no;-1980;yes;no;unknown;15;jul;590;6;-146;2;unknown;yes
24;self-employed;married;secondary;no;-4937;no;no;unknown;6;aug;667;6;3;-1;unknown;no
43;management;married;tertiary;no;6472;no;yes;unknown;16;may;-89;5;162;0;unknown;yes
37;management;married;tertiary;no;3409;no;no;unknown;8;jun;224;3;121;-4;unknown;yes
31;unemployed;married;tertiary;no;232;yes;no;cellular;13;may;53;3;-1;0;unknown;no
53;management;married;tertiary;no;2612;no;no;cellular;19;mar;292;7;-107;4;unknown;yes
46;technician;married;secondary;no;231;yes;no;unknown;3;jun;117;1;-1;0;unknown;no
57;management;married;tertiary;no;1171;no;no;cellular;8;aug;448;5;-1;0;unknown;no
38;technician;single;unknown;no;301;yes;no;unknown;19;jun;88;-3;19;1;unknown;no
44;self-employed;single;tertiary;no;2809;yes;no;cellular;21;jun;332;4;103;1;unknown;yes
32;admin.;married;secondary;no;340;yes;no;unknown;29;may;665;1;-1;0;unknown;no
33;entrepreneur;married;secondary;no;-819;yes;no;unknown;8;jun;686;0;0;-2;unknown;no
49;management;married;tertiary;no;1110;yes;no;cellular;8;oct;267;0;-147;-1;unknown;yes
42;blue-collar;single;primary;no;1401;yes;no;unknown;19;jun;69;1;-1;0;unknown;no
24;student;single;secondary;no;154;no;no;cellular;4;sep;205;2;-1;0;unknown;no
23;unknown;single;tertiary;no;-1402;yes;yes;cellular;22;jul;482;10;46;0;failure;yes
43;services;married;primary;no;822;yes;no;unknown;16;may;112;1;-1;0;unknown;no
42;unknown;married;secondary;no;3406;yes;no;unknown;30;oct;396;1;70;1;unknown;yes
44;services;married;secondary;no;-63;no;no;unknown;6;jun;392;2;-1;0;unknown;no
33;management;single;tertiary;no;718;yes;no;cellular;18;oct;104;1;111;4;success;no
24;entrepreneur;single;secondary;no;-1471;no;no;unknown;11;jun;281;0;21;0;success;yes
46;admin.;divorced;tertiary;no;-363;no;yes;cellular;30;jul;96;11;-1;0;unknown;no
45;blue-collar;married;secondary;no;431;yes;no;unknown;12;may;29;1;-1;0;unknown;no
35;housemaid;married;secondary;no;4198;no;no;telephone;18;may;523;-2;-8;1;unknown;no
41;technician;single;tertiary;no;4363;yes;no;unknown;14;jun;603;3;3;-4;unknown;yes
43;technician;single;tertiary;no;2459;yes;no;unknown;-7;jun;641;3;47;1;unknown;no
18;blue-collar;single;primary;no;1814;no;no;telephone;16;aug;832;0;-13;1;unknown;yes
43;unemployed;married;secondary;no;1148;yes;no;cellular;9;jun;-215;8;84;0;unknown;no
57;retired;married;secondary;no;523;no;yes;cellular;2;feb;49;6;-1;0;unknown;no
25;technician;married;tertiary;no;-3997;yes;no;unknown;19;oct;312;8;-54;-2;failure;yes
43;unemployed;single;tertiary;no;1746;yes;no;unknown;3;jul;9;1;-57;1;failure;yes
33;technician;married;primary;no;-993;yes;no;unknown;-3;jun;95;0;1;-1;unknown;no
43;entrepreneur;married;unknown;no;852;no;no;unknown;19;aug;-44;2;-105;0;unknown;no
52;entrepreneur;single;secondary;no;1593;yes;no;unknown;13;may;329;3;158;0;unknown;yes
56;technician;married;tertiary;no;800;yes;yes;unknown;21;may;709;-3;-17;-3;failure;yes
48;retired;married;secondary;no;9242;yes;no;telephone;5;aug;425;0;127;0;failure;yes
31;blue-collar;married;tertiary;no;-4292;no;no;cellular;12;may;476;0;149;0;unknown;no
38;technician;divorced;secondary;no;1824;yes;no;unknown;-2;nov;480;5;189;0;unknown;no
38;entrepreneur;single;secondary;no;8142;no;no;telephone;26;may;430;2;-38;-4;unknown;yes
56;management;divorced;unknown;no;-536;no;no;unknown;11;jul;89;2;215;1;unknown;no
33;technician;single;tertiary;no;3330;yes;no;unknown;9;feb;460;6;6;0;other;no
37;technician;single;tertiary;no;2349;yes;no;unknown;21;jun;299;1;67;4;unknown;yes
36;technician;single;secondary;no;634;yes;no;cellular;6;may;281;2;250;2;failure;no
43;blue-collar;married;tertiary;no;2449;yes;no;unknown;9;may;514;6;69;1;unknown;yes
21;management;single;secondary;no;5515;no;no;telephone;11;may;463;3;-126;3;unknown;no
61;management;married;secondary;no;4605;yes;yes;unknown;9;may;283;8;96;1;unknown;no
40;blue-collar;single;unknown;no;2449;no;no;telephone;23;jun;703;7;199;0;unknown;yes
53;management;divorced;unknown;no;-195;yes;no;unknown;6;may;433;1;-75;3;unknown;yes
40;management;married;unknown;no;-1101;yes;no;unknown;23;jun;156;4;-58;0;unknown;no
40;entrepreneur;divorced;secondary;no;7171;yes;no;cellular;18;apr;431;-3;-54;-1;failure;yes
62;management;single;tertiary;no;3862;yes;no;unknown;20;oct;48;0;-53;0;unknown;no
30;student;single;tertiary;no;7513;no;no;cellular;11;aug;269;2;-1;0;unknown;no
54;admin.;married;tertiary;no;5075;yes;no;unknown;14;nov;196;1;-41;-3;unknown;no
45;self-employed;married;tertiary;no;0;yes;no;cellular;17;nov;134;1;-1;0;unknown;no
33;management;married;secondary;no;2684;no;no;unknown;15;nov;25;6;-71;3;unknown;yes
53;admin.;married;secondary;no;-1601;no;yes;cellular;13;may;82;2;-1;0;unknown;no
42;entrepreneur;married;secondary;no;-5835;yes;yes;unknown;18;oct;-47;0;103;0;unknown;no
37;technician;married;secondary;no;490;yes;no;unknown;30;may;226;1;-1;0;unknown;no
48;technician;married;secondary;no;144;yes;no;unknown;9;dec;402;2;30;0;unknown;yes
40;technician;married;tertiary;no;2394;yes;yes;unknown;42;aug;513;1;137;1;unknown;no
52;management;married;tertiary;no;1652;no;no;unknown;20;aug;678;0;75;-1;failure;no
33;blue-collar;single;secondary;no;1254;yes;no;cellular;14;apr;584;1;-1;0;unknown;no
43;unknown;married;tertiary;no;3112;yes;no;cellular;23;jun;639;0;11;-3;unknown;no
58;management;married;tertiary;no;2939;no;no;telephone;23;may;-91;-1;41;-1;unknown;no
34;blue-collar;married;secondary;no;2994;yes;no;cellular;15;may;358;1;176;1;failure;no
47;services;single;primary;no;6406;yes;no;unknown;18;may;464;4;72;0;failure;yes
44;admin.;married;secondary;no;5181;yes;yes;cellular;31;jul;18;7;-1;0;unknown;no
44;housemaid;married;primary;no;2660;yes;no;telephone;25;may;355;-2;14;0;unknown;yes
42;management;married;tertiary;no;4969;yes;no;unknown;11;jun;-84;4;46;4;unknown;yes
34;technician;married;tertiary;no;4204;no;no;unknown;12;jun;426;-1;104;1;success;no
40;unknown;married;tertiary;no;-2316;yes;no;cellular;24;may;40;-1;-40;0;failure;no
36;management;married;tertiary;no;-5052;no;no;unknown;6;jul;-252;5;116;0;unknown;yes
29;blue-collar;married;primary;no;931;no;no;cellular;12;nov;365;3;119;1;unknown;no
54;retired;married;secondary;no;303;yes;no;cellular;20;apr;240;1;349;2;failure;no
24;housemaid;divorced;secondary;no;2476;no;yes;cellular;12;may;-239;8;141;0;unknown;no
54;management;divorced;tertiary;no;1616;no;no;cellular;21;jul;775;-1;61;1;unknown;no
42;blue-collar;married;tertiary;no;2584;yes;no;unknown;8;jan;464;0;116;2;failure;no
45;unknown;single;tertiary;no;-2277;yes;no;unknown;19;nov;177;0;-18;-1;unknown;yes
39;management;single;unknown;no;-3389;yes;no;unknown;13;oct;-19;3;81;0;unknown;yes
40;retired;married;tertiary;no;5603;yes;yes;unknown;15;jul;-39;2;154;1;unknown;yes
45;technician;married;secondary;no;-63;no;no;cellular;26;jul;10;0;70;2;unknown;no
48;technician;single;tertiary;no;-551;yes;no;cellular;11;may;168;2;-1;0;unknown;no
45;management;married;secondary;no;6623;yes;no;cellular;16;may;304;0;54;2;failure;yes
30;blue-collar;single;secondary;no;-276;no;yes;cellular;4;feb;361;8;-1;0;unknown;no
39;blue-collar;married;unknown;no;0;no;no;cellular;24;jul;90;3;-1;0;unknown;no
23;technician;married;tertiary;no;1179;yes;no;unknown;3;may;720;6;21;2;unknown;yes
28;blue-collar;single;tertiary;no;8681;no;yes;cellular;13;mar;75;0;87;0;unknown;yes
30;services;single;secondary;no;572;yes;no;cellular;5;may;237;1;319;4;other;no
46;management;single;secondary;no;4214;no;no;unknown;19;jun;622;6;42;-3;unknown;yes
51;management;married;unknown;no;4175;no;no;unknown;2;jan;259;2;132;0;unknown;yes
27;entrepreneur;single;secondary;no;2062;no;no;cellular;10;oct;-222;5;-147;0;unknown;no
35;management;married;tertiary;no;440;yes;no;unknown;20;may;110;1;-1;0;unknown;no
45;entrepreneur;single;tertiary;no;1651;yes;no;cellular;6;may;-32;4;82;0;unknown;no
54;entrepreneur;married;tertiary;no;-2908;yes;no;cellular;-3;may;-204;7;-11;-3;unknown;no
40;self-employed;single;secondary;no;3854;no;no;telephone;15;dec;1;1;77;4;unknown;yes
31;entrepreneur;single;secondary;no;2321;yes;no;unknown;6;may;42;3;30;0;unknown;no
35;management;married;tertiary;no;2387;yes;yes;unknown;2;jun;289;2;-1;0;unknown;no
38;self-employed;single;unknown;no;3043;no;no;unknown;2;may;16;-2;106;4;other;no
83;retired;married;tertiary;no;4761;no;no;telephone;8;mar;659;1;-1;0;unknown;yes
42;blue-collar;married;tertiary;no;9764;no;no;unknown;13;may;461;5;75;4;unknown;no
46;technician;single;tertiary;no;2673;no;no;unknown;8;dec;120;5;-150;1;unknown;no
47;unknown;married;tertiary;no;4402;no;no;unknown;21;nov;-270;6;-188;2;unknown;yes
27;unknown;single;unknown;no;3283;no;no;unknown;26;aug;-193;0;-19;-2;unknown;no
30;technician;single;secondary;no;58;yes;no;cellular;8;aug;116;2;-1;0;unknown;no
46;entrepreneur;single;tertiary;no;6488;no;no;unknown;14;may;-22;10;137;0;unknown;yes
53;admin.;married;secondary;no;293;yes;no;unknown;-1;aug;327;-2;59;1;failure;yes
19;technician;married;tertiary;no;3025;yes;no;unknown;26;may;243;0;-175;1;unknown;yes
42;services;divorced;secondary;no;11177;yes;no;cellular;14;may;229;6;373;1;other;no
25;entrepreneur;divorced;secondary;no;-6419;no;no;cellular;7;jul;-143;8;155;1;failure;yes
39;entrepreneur;married;tertiary;no;-13;yes;no;unknown;9;jul;162;3;88;-2;unknown;no
39;technician;single;tertiary;no;3613;yes;no;cellular;9;aug;564;4;30;2;unknown;yes
47;housemaid;divorced;primary;no;61;no;no;cellular;29;jul;69;5;-1;0;unknown;no
42;management;married;tertiary;yes;1103;yes;no;unknown;20;jul;-125;1;-59;0;failure;yes
48;entrepreneur;divorced;tertiary;no;-2268;yes;no;unknown;9;may;-395;2;233;-1;unknown;no
33;technician;single;secondary;no;6798;yes;no;telephone;-1;jun;435;4;92;-2;unknown;yes
19;management;single;tertiary;no;4151;yes;no;cellular;12;jan;556;2;-188;-1;unknown;yes
35;housemaid;divorced;secondary;no;-2850;no;no;cellular;17;jul;710;3;60;0;unknown;yes
26;technician;married;tertiary;no;7597;yes;yes;unknown;5;may;422;1;-27;0;unknown;yes
54;unknown;single;tertiary;no;950;yes;yes;unknown;3;may;272;0;198;-2;unknown;no
48;entrepreneur;married;secondary;no;294;no;no;unknown;8;jul;102;3;-63;1;unknown;no
54;management;married;primary;no;5563;yes;yes;unknown;16;may;611;4;-51;0;failure;no
55;services;married;secondary;no;1071;yes;no;cellular;9;jun;-240;3;82;0;failure;yes
32;blue-collar;divorced;secondary;no;-299;yes;no;cellular;8;jul;192;2;-1;0;unknown;no
41;student;married;tertiary;no;3417;yes;no;unknown;5;jul;376;5;-82;3;success;yes
22;retired;married;secondary;no;2625;yes;no;unknown;10;may;19;1;-63;-3;unknown;no
41;blue-collar;married;secondary;no;5922;no;yes;unknown;26;nov;254;-1;48;-1;success;no
47;blue-collar;single;tertiary;no;2367;no;yes;unknown;1;jan;354;0;105;2;other;no
21;technician;single;secondary;no;-427;yes;no;unknown;10;may;200;2;9;-2;failure;no
44;management;married;unknown;no;2875;no;no;unknown;8;jul;290;-2;-78;0;unknown;no
50;management;married;tertiary;no;980;yes;no;cellular;7;jun;648;2;-134;-2;unknown;no
33;management;married;secondary;no;-3407;no;no;cellular;22;may;477;0;-20;1;success;yes
45;technician;single;secondary;no;1057;no;no;unknown;9;may;-99;5;12;0;unknown;yes
46;retired;married;secondary;no;2591;yes;no;cellular;12;may;81;0;17;0;unknown;no
54;unknown;married;tertiary;no;-793;no;no;unknown;29;oct;338;-1;18;-1;unknown;no
32;entrepreneur;married;secondary;no;-242;yes;no;cellular;20;apr;1202;3;-1;0;unknown;yes
46;retired;married;secondary;no;2830;no;no;cellular;13;jul;313;5;96;-1;unknown;no
33;management;married;secondary;no;67;yes;yes;unknown;23;may;316;4;-1;0;unknown;no
40;management;married;tertiary;no;8969;yes;no;cellular;17;nov;153;1;-1;0;unknown;no
62;student;single;tertiary;no;2078;yes;no;unknown;20;may;10;-3;190;3;unknown;no
50;unemployed;single;tertiary;no;4793;no;yes;cellular;24;dec;120;0;39;3;success;no
38;technician;married;secondary;no;253;yes;no;unknown;5;may;416;1;-1;0;unknown;no
43;technician;married;unknown;no;3666;yes;no;unknown;11;aug;414;4;7;3;unknown;no
50;management;single;tertiary;no;-2212;no;no;unknown;26;aug;292;2;113;6;unknown;no
37;management;single;secondary;no;1821;no;yes;unknown;15;may;286;0;181;-1;unknown;no
35;blue-collar;married;secondary;no;1388;yes;no;unknown;28;may;119;5;-1;0;unknown;no
34;technician;single;secondary;no;0;no;no;cellular;28;aug;195;6;-1;0;unknown;no
33;technician;married;tertiary;no;16992;yes;no;unknown;29;may;58;1;-1;0;unknown;no
52;technician;married;secondary;no;3330;yes;no;unknown;19;may;217;6;-48;-4;failure;no
39;technician;single;tertiary;no;434;yes;no;cellular;28;jan;169;2;-1;0;unknown;no
54;entrepreneur;married;secondary;no;-3280;no;no;unknown;15;nov;255;1;-49;1;unknown;yes
41;unknown;married;tertiary;no;-2952;yes;no;unknown;17;may;501;-4;-17;3;unknown;no
32;blue-collar;single;secondary;no;1036;yes;yes;unknown;30;may;62;2;-1;0;unknown;no
49;admin.;divorced;secondary;no;-203;yes;no;unknown;27;may;364;2;-1;0;unknown;no
26;services;married;unknown;no;2810;no;no;unknown;13;may;642;2;188;2;unknown;no
60;retired;married;secondary;no;523;no;no;cellular;11;feb;467;1;182;3;success;yes
53;technician;married;tertiary;no;-2275;no;no;unknown;20;jul;178;2;3;2;unknown;yes
47;blue-collar;married;secondary;no;-167;yes;no;unknown;16;feb;241;3;125;-1;success;no
39;blue-collar;single;tertiary;no;285;yes;no;cellular;11;may;298;2;136;0;unknown;yes
32;management;married;tertiary;no;1388;yes;no;cellular;30;apr;753;1;-1;0;unknown;yes
45;retired;married;secondary;no;522;yes;no;cellular;17;jul;-187;2;25;0;unknown;no
22;technician;single;secondary;no;1348;yes;no;telephone;8;may;271;1;-81;-1;unknown;no
30;unemployed;single;tertiary;no;-1594;yes;yes;cellular;21;oct;210;2;-131;1;unknown;yes
23;entrepreneur;single;tertiary;no;-156;yes;no;unknown;12;jun;458;3;-28;2;unknown;no
42;technician;single;tertiary;no;5615;no;no;cellular;7;may;526;2;-54;0;unknown;no
35;services;married;secondary;no;0;no;no;unknown;9;jun;115;4;-1;0;unknown;no
36;technician;married;tertiary;no;-1162;no;no;cellular;12;jan;425;4;96;-3;unknown;yes
46;student;married;secondary;no;-2558;yes;yes;unknown;21;dec;318;2;-248;-4;unknown;no
44;admin.;married;secondary;no;3414;no;no;unknown;25;nov;-205;1;-3;0;unknown;yes
33;self-employed;single;unknown;no;-625;no;no;unknown;1;may;60;6;-65;1;unknown;yes
34;management;married;tertiary;no;13;yes;no;cellular;21;jul;47;1;-1;0;unknown;no
35;self-employed;married;secondary;no;347;no;no;unknown;20;jun;231;1;-1;0;unknown;no
51;retired;divorced;tertiary;no;1439;yes;yes;unknown;20;jul;394;0;-36;0;unknown;no
